Region;District;A-K. Commercial establishments total ;A-K I-II cat.. Commercial establishments (categories I and II) ;A&B. Total commodity trade ;A&B (only I i II cat.). Commodity trade (categories I and II) ;A 3011-3059. Total commodity purchase ;A 3011. Commodity purchase (grain purchase) ;A 3012. Commodity purchase (fruit purchase) ;A 3016. Commodity purchase (timber materials purchase) ;A 3021-3029. Commodity purchase (live animals purchase) ;A 3033. Commodity purchase (raw hides purchase) ;A 3031-3032, 3034-3039. Commodity purchase (other livestock products purchase) ;A 3052. Commodity purchase (rags purchase) ;A 3051, 3053-3059. Commodity purchase (scrap purchase) ;B (I-X). Total goods sales ;B I. 3061-3089. Goods sales (agricultural raw materials, goods for agriculture) ;B I. 3061-3062. Goods sales (agricultural syndicates and cooperatives) ;B I. 3071-3072. Goods sales (grain) ;B I. 3081-3085. Goods sales (live animals) ;B II. 3101-3179. Goods sales (food products) ;B II. 3101. Goods sales (flour, groats, rice) ;B II. 3102. Goods sales (grain-for-flour/bread exchange) ;B II. 3103. Goods sales (bread) ;B II. 3119. Goods sales (dairy) ;B II. 3121-3123. Goods sales (meat) ;B II. 3124-3126. Goods sales (fish, herrings) ;B II. 3131-3133. Goods sales (fruits, vegetables) ;B II. 3134. Goods sales (sweets) ;B II. 3151. Goods sales (beer) ;B II. 3159. Goods sales (alcoholic beverages) ;B II. 3161. Goods sales (tobacco products) ;B II. 3141-3146, 3171-3173. Goods sales (various food articles) ;B III. 3201-3257. Goods sales (clothing articles) ;B III. 3211-3213. Goods sales (fabrics) ;B III. 3221-3227, 3257. Goods sales (clothing, furs) ;B III. 3231-3239. Goods sales (underwear, haberdashery) ;B III. 3241-3249. Goods sales (hats, caps) ;B III. 3255. Goods sales (footwear) ;B III. 3251-3254, 3256. Goods sales (leather, leather products) ;B IV. 3261, 3281. Goods sales (furniture, appliances, utensils) ;B IV. 3261, 3267. Goods sales (furniture) ;B IV. 3271. Goods sales (household appliances) ;B IV. 3272-3273. Goods sales (glass, ceramics) ;B V. 3301-3319. Goods sales (chemical articles) ;B V. 3301. Goods sales (pharmacies) ;B V. 3302. Goods sales (pharmaceutical warehouses) ;B V. 3311-3315. Goods sales (soap shops) ;B V. 3312, 3318. Goods sales (petroleum products) ;B VI. 3321-3329. Goods sales (paper, paper products) ;B VII. 3331-3335. Goods sales (books, periodicals, art works) ;B VII. 3331-3332. Goods sales (bookstores) ;B VII. 3333. Goods sales (periodicals) ;B VIII. 3401-3441. Goods sales (iron, metals, products) ;B VIII. 3411-3414. Goods sales (means of communication) ;B VIII. 3415-3419. Goods sales (machines) ;B VIII. 3421-3429, 3433-3439. Goods sales (tools, instruments) ;B VIII. 3431-3432. Goods sales (watchmaking, jewelry products) ;B VIII. 3441. Goods sales (electrotechnical products) ;B IX. 3461-3485. Goods sales (building and fuel materials) ;B IX. 3461-3462, 3469. Goods sales (building materials) ;B IX. 3481, 3483-3485. Goods sales (coal, coke and other articles) ;B X. 3191-3199, 3341-3343, 3351-3352, 3486-3488. Goods sales (various and unspecified articles) ;C 3501-3539. Gastronomic establishments, room rental ;C 3501-3509. Gastronomic establishments, room rental (gastronomic establishments) ;C 3521-3529. Gastronomic establishments, room rental (residential room rental) ;C 3511. Gastronomic establishments, room rental (guesthouses, shelters) ;D 3601-3611. Monetary trade, insurance ;E 3612, 3651-3655. Offices of all types (brokerage, excluding travel agencies) ;F 3701-3729. Rental services ;F 3701 (3702). Rental services (agricultural machinery) ;F 3704. Rental services (mangles) ;F 3722. Rental services (books) ;G 3811-3844 (bez 3833). Transport, communication, forwarding ;G 3841-3843, 3832. Transport, communication, forwarding (public transport) ;H 3961-3879. Entertainment enterprises ;H 3861. Entertainment enterprises (cinematographs) ;I 3881-3887. Healthcare, hygiene ;I 3881. Healthcare, hygiene (clinics) ;I 3883-3885. Healthcare, hygiene (baths, bathing resorts, spas) ;K 3891-3999. Other and unspecified ;Z 3661-3669. Industrial occupations ;Ż 3833. Ferries, barges, water networks 
M. ST. WARSZAWA;POŁUDNIOWO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;PRASKO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;PÓŁNOCNO-WARSZAWSKI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M. ST. WARSZAWA;ŚRÓDMIEJSKO-WARSZAWSKI;30103;3799.0;25595.0;2880.0;360.0;6.0;15.0;51.0;30.0;24.0;84.0;32.0;55.0;25235.0;416.0;32.0;32.0;6.0;11761.0;20.0;0.0;386.0;714.0;2096.0;232.0;925.0;1563.0;18.0;150.0;444.0;5213.0;5080.0;852.0;950.0;1851.0;156.0;541.0;636.0;834.0;225.0;223.0;158.0;1991.0;104.0;358.0;1217.0;162.0;793.0;338.0;231.0;62.0;1525.0;64.0;125.0;274.0;271.0;254.0;2024.0;264.0;1605.0;473.0;1926.0;1747.0;104.0;20.0;227.0;490.0;898.0;0.0;712.0;80.0;265.0;25.0;132.0;58.0;210.0;134.0;51.0;360.0;697.0;59.0
NOWOGRÓDZKIE;BARANOWICKI;1796;74.0;1594.0;67.0;178.0;35.0;1.0;14.0;9.0;6.0;7.0;6.0;25.0;1416.0;57.0;5.0;35.0;5.0;971.0;5.0;0.0;25.0;15.0;184.0;14.0;50.0;21.0;5.0;14.0;16.0;622.0;228.0;69.0;23.0;60.0;10.0;17.0;48.0;21.0;2.0;13.0;5.0;45.0;14.0;15.0;7.0;7.0;9.0;13.0;8.0;5.0;25.0;2.0;4.0;1.0;3.0;0.0;27.0;12.0;0.0;20.0;149.0;131.0;15.0;0.0;2.0;8.0;1.0;1.0;0.0;0.0;13.0;3.0;3.0;2.0;3.0;1.0;0.0;23.0;13.0;0.0
NOWOGRÓDZKIE;LIDZKI;1617;48.0;1413.0;43.0;146.0;26.0;0.0;31.0;13.0;2.0;3.0;1.0;4.0;1267.0;11.0;1.0;9.0;1.0;869.0;9.0;0.0;35.0;10.0;152.0;8.0;18.0;23.0;9.0;37.0;5.0;563.0;234.0;85.0;22.0;61.0;5.0;22.0;39.0;26.0;2.0;6.0;15.0;42.0;13.0;18.0;4.0;6.0;8.0;7.0;3.0;4.0;37.0;0.0;5.0;2.0;4.0;2.0;12.0;9.0;0.0;21.0;149.0;131.0;4.0;1.0;6.0;7.0;11.0;11.0;0.0;0.0;7.0;3.0;9.0;4.0;2.0;0.0;2.0;13.0;12.0;1.0
NOWOGRÓDZKIE;NIEŚWIESKI;1149;23.0;1055.0;23.0;135.0;55.0;0.0;0.0;7.0;7.0;7.0;12.0;8.0;920.0;14.0;3.0;7.0;1.0;644.0;7.0;0.0;12.0;0.0;68.0;10.0;67.0;13.0;2.0;20.0;12.0;433.0;149.0;60.0;8.0;19.0;7.0;3.0;52.0;8.0;1.0;4.0;3.0;24.0;6.0;7.0;0.0;11.0;7.0;3.0;1.0;2.0;29.0;4.0;3.0;2.0;3.0;0.0;26.0;7.0;4.0;16.0;71.0;61.0;3.0;0.0;1.0;3.0;4.0;4.0;0.0;0.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;10.0;12.0;0.0
NOWOGRÓDZKIE;NOWOGRÓDZKI;1203;15.0;1048.0;12.0;145.0;36.0;0.0;10.0;3.0;0.0;2.0;19.0;5.0;903.0;35.0;4.0;17.0;4.0;538.0;7.0;0.0;19.0;7.0;78.0;2.0;24.0;11.0;4.0;19.0;20.0;347.0;218.0;71.0;8.0;83.0;5.0;14.0;37.0;28.0;1.0;19.0;6.0;32.0;9.0;16.0;4.0;2.0;4.0;10.0;6.0;3.0;17.0;0.0;3.0;0.0;4.0;0.0;8.0;6.0;0.0;13.0;113.0;90.0;16.0;2.0;2.0;5.0;9.0;6.0;0.0;0.0;8.0;6.0;10.0;2.0;2.0;0.0;2.0;6.0;15.0;0.0
NOWOGRÓDZKIE;STOŁPECKI;842;10.0;759.0;8.0;78.0;31.0;2.0;4.0;9.0;1.0;6.0;2.0;5.0;681.0;28.0;7.0;11.0;0.0;455.0;3.0;0.0;31.0;1.0;77.0;2.0;42.0;14.0;1.0;15.0;4.0;265.0;129.0;53.0;2.0;28.0;2.0;2.0;42.0;9.0;0.0;7.0;1.0;26.0;6.0;9.0;1.0;10.0;2.0;4.0;4.0;0.0;15.0;1.0;0.0;0.0;3.0;0.0;5.0;5.0;0.0;8.0;45.0;43.0;2.0;0.0;2.0;3.0;16.0;16.0;0.0;0.0;3.0;2.0;2.0;1.0;3.0;0.0;2.0;9.0;10.0;0.0
NOWOGRÓDZKIE;SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE);750;9.0;685.0;8.0;101.0;8.0;0.0;14.0;3.0;0.0;16.0;2.0;3.0;584.0;15.0;1.0;13.0;0.0;354.0;4.0;0.0;17.0;0.0;74.0;0.0;16.0;12.0;0.0;12.0;3.0;216.0;141.0;42.0;8.0;37.0;8.0;12.0;34.0;14.0;0.0;5.0;9.0;22.0;4.0;7.0;7.0;4.0;2.0;1.0;1.0;0.0;17.0;0.0;0.0;3.0;0.0;0.0;6.0;4.0;0.0;12.0;46.0;45.0;0.0;0.0;0.0;0.0;14.0;11.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0
NOWOGRÓDZKIE;SŁONIMSKI;1073;28.0;906.0;24.0;60.0;8.0;0.0;22.0;3.0;1.0;0.0;1.0;2.0;846.0;13.0;2.0;7.0;0.0;575.0;5.0;0.0;6.0;5.0;91.0;11.0;33.0;21.0;2.0;18.0;11.0;372.0;151.0;66.0;11.0;30.0;2.0;10.0;32.0;21.0;2.0;14.0;1.0;24.0;6.0;12.0;1.0;5.0;4.0;11.0;8.0;3.0;24.0;1.0;1.0;0.0;4.0;0.0;14.0;9.0;1.0;9.0;125.0;113.0;12.0;0.0;2.0;3.0;7.0;7.0;0.0;0.0;4.0;2.0;1.0;1.0;3.0;0.0;1.0;22.0;7.0;0.0
NOWOGRÓDZKIE;WOŁOŻYŃSKI;653;8.0;573.0;8.0;76.0;1.0;0.0;10.0;0.0;0.0;1.0;1.0;1.0;497.0;4.0;0.0;3.0;0.0;308.0;0.0;0.0;5.0;0.0;45.0;2.0;7.0;5.0;9.0;19.0;7.0;209.0;111.0;46.0;2.0;38.0;1.0;5.0;19.0;13.0;0.0;3.0;8.0;28.0;6.0;11.0;0.0;4.0;0.0;3.0;3.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;12.0;62.0;55.0;0.0;0.0;0.0;5.0;3.0;3.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0
POLESKIE;BRZESKI (BRZEŚĆ N.BUG.);2592;102.0;2291.0;93.0;151.0;69.0;2.0;12.0;19.0;10.0;12.0;3.0;6.0;2140.0;33.0;11.0;8.0;0.0;1415.0;0.0;0.0;43.0;20.0;224.0;33.0;41.0;93.0;7.0;25.0;38.0;891.0;346.0;106.0;39.0;121.0;8.0;15.0;54.0;51.0;8.0;23.0;9.0;76.0;12.0;28.0;14.0;19.0;17.0;13.0;12.0;1.0;76.0;4.0;11.0;7.0;10.0;4.0;72.0;30.0;26.0;41.0;195.0;162.0;4.0;13.0;8.0;14.0;25.0;8.0;14.0;1.0;15.0;7.0;7.0;3.0;2.0;0.0;1.0;35.0;32.0;1.0
POLESKIE;DROHICKI;619;5.0;547.0;5.0;55.0;6.0;0.0;4.0;16.0;3.0;2.0;7.0;6.0;492.0;6.0;3.0;2.0;0.0;349.0;0.0;0.0;5.0;0.0;44.0;2.0;20.0;7.0;1.0;13.0;8.0;249.0;79.0;40.0;10.0;8.0;0.0;5.0;16.0;4.0;0.0;4.0;0.0;14.0;4.0;7.0;0.0;2.0;5.0;5.0;5.0;0.0;19.0;0.0;2.0;0.0;0.0;0.0;4.0;2.0;0.0;7.0;48.0;44.0;4.0;0.0;2.0;3.0;13.0;12.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0
POLESKIE;IWACEWICKI;592;11.0;532.0;11.0;42.0;9.0;1.0;5.0;3.0;2.0;1.0;2.0;3.0;490.0;2.0;0.0;1.0;0.0;358.0;2.0;0.0;16.0;0.0;39.0;13.0;10.0;8.0;2.0;14.0;3.0;251.0;76.0;32.0;9.0;11.0;1.0;7.0;16.0;3.0;0.0;2.0;0.0;15.0;4.0;7.0;1.0;3.0;7.0;2.0;1.0;1.0;14.0;0.0;1.0;4.0;1.0;0.0;5.0;2.0;0.0;8.0;35.0;29.0;2.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0
POLESKIE;KOBRYŃSKI;836;17.0;733.0;17.0;53.0;10.0;0.0;0.0;7.0;1.0;1.0;18.0;5.0;680.0;18.0;2.0;14.0;1.0;468.0;0.0;0.0;11.0;0.0;58.0;3.0;26.0;24.0;3.0;6.0;4.0;333.0;92.0;43.0;9.0;27.0;0.0;5.0;8.0;12.0;0.0;8.0;1.0;20.0;5.0;7.0;5.0;3.0;4.0;6.0;5.0;1.0;24.0;1.0;4.0;0.0;6.0;0.0;23.0;6.0;3.0;13.0;64.0;56.0;8.0;0.0;3.0;4.0;16.0;14.0;2.0;0.0;2.0;2.0;3.0;3.0;1.0;0.0;0.0;10.0;5.0;0.0
POLESKIE;KOSZYRSKI;463;6.0;426.0;6.0;65.0;4.0;1.0;7.0;16.0;2.0;2.0;23.0;4.0;361.0;6.0;4.0;1.0;1.0;277.0;0.0;0.0;8.0;0.0;30.0;0.0;8.0;4.0;1.0;10.0;18.0;198.0;46.0;23.0;9.0;1.0;1.0;4.0;7.0;4.0;0.0;3.0;1.0;6.0;2.0;3.0;0.0;1.0;3.0;2.0;0.0;2.0;4.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;9.0;26.0;22.0;3.0;0.0;0.0;3.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0
POLESKIE;PIŃSKI;1532;59.0;1375.0;52.0;66.0;5.0;0.0;24.0;17.0;3.0;4.0;2.0;3.0;1309.0;21.0;0.0;17.0;0.0;904.0;0.0;0.0;19.0;1.0;106.0;8.0;42.0;26.0;3.0;24.0;47.0;628.0;183.0;64.0;23.0;53.0;12.0;11.0;20.0;23.0;2.0;11.0;7.0;37.0;10.0;17.0;2.0;4.0;12.0;30.0;8.0;22.0;37.0;2.0;5.0;4.0;5.0;2.0;34.0;19.0;1.0;28.0;94.0;73.0;4.0;0.0;6.0;13.0;24.0;14.0;6.0;2.0;6.0;2.0;5.0;1.0;3.0;1.0;2.0;6.0;15.0;29.0
POLESKIE;PRUŻAŃSKI;981;20.0;892.0;19.0;121.0;47.0;0.0;7.0;1.0;7.0;2.0;11.0;5.0;771.0;7.0;1.0;5.0;0.0;546.0;0.0;0.0;19.0;1.0;91.0;6.0;25.0;25.0;3.0;15.0;11.0;350.0;117.0;46.0;8.0;39.0;1.0;4.0;19.0;17.0;1.0;15.0;1.0;19.0;4.0;9.0;1.0;4.0;6.0;8.0;2.0;6.0;32.0;0.0;5.0;0.0;4.0;1.0;14.0;4.0;0.0;5.0;61.0;56.0;5.0;0.0;2.0;9.0;8.0;7.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;6.0;8.0;0.0
POLESKIE;STOLIŃSKI;902;20.0;824.0;19.0;61.0;1.0;0.0;8.0;23.0;2.0;1.0;2.0;1.0;763.0;27.0;0.0;4.0;1.0;534.0;0.0;0.0;5.0;1.0;45.0;0.0;36.0;0.0;2.0;20.0;17.0;408.0;100.0;43.0;2.0;15.0;3.0;26.0;10.0;11.0;0.0;9.0;0.0;9.0;4.0;4.0;1.0;0.0;1.0;5.0;4.0;1.0;25.0;0.0;0.0;0.0;3.0;0.0;11.0;6.0;1.0;40.0;43.0;32.0;7.0;0.0;2.0;6.0;16.0;15.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;15.0;15.0
POLESKIE;ŁUNINIECKI;771;18.0;650.0;16.0;66.0;1.0;4.0;25.0;9.0;1.0;3.0;16.0;2.0;584.0;5.0;1.0;2.0;0.0;469.0;0.0;0.0;2.0;5.0;60.0;1.0;25.0;8.0;5.0;15.0;4.0;344.0;53.0;24.0;2.0;9.0;2.0;4.0;12.0;6.0;0.0;6.0;0.0;13.0;5.0;7.0;1.0;0.0;5.0;8.0;1.0;7.0;6.0;0.0;0.0;0.0;1.0;0.0;14.0;6.0;0.0;5.0;95.0;80.0;13.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;4.0;1.0
POMORSKIE;BRODNICKI;843;29.0;685.0;29.0;51.0;8.0;0.0;0.0;11.0;1.0;24.0;0.0;2.0;634.0;22.0;7.0;6.0;0.0;395.0;0.0;28.0;14.0;8.0;87.0;2.0;24.0;6.0;7.0;2.0;9.0;208.0;116.0;42.0;5.0;33.0;5.0;19.0;12.0;18.0;4.0;11.0;0.0;17.0;4.0;5.0;0.0;8.0;8.0;4.0;3.0;1.0;27.0;10.0;4.0;0.0;7.0;2.0;12.0;4.0;2.0;15.0;129.0;119.0;7.0;0.0;7.0;2.0;11.0;0.0;8.0;0.0;2.0;1.0;4.0;1.0;0.0;0.0;0.0;3.0;14.0;0.0
POMORSKIE;CHEŁMIŃSKI;639;17.0;512.0;15.0;7.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;4.0;505.0;21.0;10.0;8.0;0.0;338.0;0.0;17.0;14.0;10.0;45.0;1.0;15.0;7.0;7.0;1.0;9.0;212.0;67.0;29.0;3.0;21.0;4.0;4.0;6.0;13.0;4.0;6.0;1.0;19.0;4.0;5.0;2.0;8.0;4.0;3.0;2.0;1.0;18.0;3.0;2.0;0.0;6.0;1.0;10.0;0.0;4.0;12.0;89.0;85.0;1.0;0.0;9.0;4.0;7.0;0.0;7.0;0.0;9.0;5.0;3.0;3.0;0.0;0.0;0.0;6.0;3.0;2.0
POMORSKIE;CHOJNICKI;945;58.0;781.0;48.0;79.0;0.0;0.0;2.0;18.0;4.0;11.0;0.0;3.0;702.0;27.0;3.0;19.0;0.0;438.0;2.0;7.0;33.0;9.0;80.0;5.0;17.0;9.0;6.0;8.0;10.0;252.0;130.0;66.0;2.0;22.0;8.0;21.0;11.0;13.0;3.0;9.0;0.0;23.0;6.0;8.0;1.0;8.0;8.0;7.0;5.0;2.0;17.0;2.0;4.0;1.0;8.0;1.0;18.0;7.0;6.0;21.0;130.0;119.0;10.0;1.0;9.0;3.0;6.0;0.0;6.0;0.0;4.0;1.0;2.0;2.0;0.0;0.0;0.0;10.0;10.0;0.0
POMORSKIE;DZIAŁDOWSKI;524;29.0;439.0;27.0;35.0;9.0;0.0;0.0;13.0;2.0;8.0;0.0;1.0;404.0;16.0;0.0;9.0;0.0;285.0;1.0;24.0;1.0;2.0;74.0;2.0;4.0;2.0;6.0;7.0;9.0;153.0;52.0;31.0;2.0;1.0;1.0;11.0;5.0;7.0;4.0;2.0;0.0;14.0;3.0;5.0;1.0;4.0;3.0;3.0;3.0;0.0;10.0;1.0;2.0;0.0;4.0;2.0;8.0;3.0;1.0;6.0;69.0;60.0;6.0;1.0;3.0;2.0;7.0;0.0;4.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0
POMORSKIE;GDYNIA (MIASTO);2477;418.0;1977.0;250.0;21.0;0.0;0.0;0.0;2.0;5.0;1.0;2.0;9.0;1956.0;30.0;0.0;7.0;0.0;1216.0;3.0;0.0;17.0;44.0;165.0;42.0;117.0;84.0;9.0;8.0;5.0;722.0;280.0;99.0;27.0;89.0;10.0;26.0;27.0;64.0;19.0;16.0;10.0;64.0;4.0;32.0;10.0;17.0;27.0;51.0;10.0;29.0;66.0;12.0;7.0;4.0;17.0;13.0;87.0;33.0;46.0;71.0;266.0;193.0;40.0;24.0;19.0;47.0;23.0;0.0;13.0;4.0;114.0;10.0;7.0;4.0;4.0;0.0;3.0;20.0;41.0;66.0
POMORSKIE;GRUDZIĄDZ (MIASTO);1257;108.0;1049.0;84.0;22.0;1.0;0.0;1.0;7.0;3.0;1.0;0.0;5.0;1027.0;27.0;3.0;7.0;0.0;593.0;1.0;3.0;24.0;50.0;118.0;10.0;17.0;29.0;8.0;4.0;25.0;304.0;165.0;59.0;15.0;42.0;10.0;26.0;10.0;23.0;9.0;5.0;2.0;48.0;6.0;17.0;6.0;15.0;24.0;12.0;9.0;3.0;48.0;7.0;8.0;6.0;10.0;9.0;35.0;9.0;22.0;52.0;127.0;110.0;8.0;2.0;12.0;14.0;21.0;1.0;18.0;1.0;10.0;3.0;8.0;3.0;3.0;1.0;2.0;13.0;21.0;4.0
POMORSKIE;GRUDZIĄDZKI;302;11.0;228.0;11.0;22.0;1.0;0.0;0.0;9.0;0.0;8.0;0.0;1.0;206.0;11.0;1.0;5.0;3.0;145.0;0.0;19.0;7.0;7.0;25.0;0.0;2.0;0.0;3.0;2.0;3.0;77.0;23.0;13.0;1.0;4.0;1.0;2.0;2.0;4.0;0.0;3.0;0.0;6.0;2.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;2.0;7.0;1.0;5.0;4.0;62.0;58.0;1.0;1.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0
POMORSKIE;KARTUSKI;824;21.0;696.0;17.0;91.0;0.0;0.0;2.0;16.0;0.0;64.0;1.0;1.0;605.0;16.0;4.0;6.0;2.0;425.0;0.0;30.0;18.0;9.0;77.0;1.0;6.0;2.0;5.0;6.0;1.0;270.0;94.0;59.0;2.0;14.0;4.0;3.0;12.0;12.0;5.0;7.0;0.0;16.0;3.0;5.0;1.0;7.0;3.0;3.0;3.0;0.0;9.0;3.0;2.0;0.0;2.0;1.0;18.0;0.0;0.0;9.0;99.0;91.0;3.0;0.0;7.0;3.0;3.0;0.0;0.0;0.0;10.0;8.0;2.0;1.0;0.0;0.0;0.0;4.0;8.0;0.0
POMORSKIE;KOŚCIERSKI;700;30.0;577.0;29.0;45.0;0.0;0.0;0.0;5.0;2.0;21.0;0.0;2.0;532.0;14.0;3.0;8.0;0.0;354.0;2.0;32.0;15.0;6.0;57.0;4.0;2.0;2.0;4.0;1.0;7.0;222.0;89.0;49.0;1.0;14.0;8.0;7.0;10.0;18.0;3.0;12.0;1.0;18.0;4.0;4.0;1.0;9.0;4.0;4.0;3.0;1.0;9.0;2.0;2.0;0.0;3.0;1.0;7.0;5.0;0.0;15.0;106.0;93.0;5.0;0.0;5.0;3.0;1.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;0.0;0.0;0.0;3.0;11.0;0.0
POMORSKIE;LUBAWSKI;711;23.0;576.0;22.0;36.0;3.0;1.0;1.0;7.0;4.0;14.0;0.0;1.0;540.0;15.0;6.0;4.0;0.0;362.0;0.0;28.0;20.0;2.0;86.0;2.0;10.0;4.0;8.0;4.0;13.0;185.0;95.0;49.0;3.0;19.0;5.0;11.0;8.0;19.0;5.0;10.0;0.0;13.0;1.0;6.0;1.0;5.0;5.0;4.0;4.0;0.0;13.0;6.0;0.0;0.0;4.0;1.0;4.0;1.0;0.0;10.0;108.0;92.0;7.0;3.0;3.0;6.0;5.0;0.0;5.0;0.0;4.0;2.0;3.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0
POMORSKIE;MORSKI;2287;69.0;1583.0;37.0;46.0;0.0;1.0;1.0;12.0;3.0;15.0;0.0;5.0;1537.0;18.0;3.0;4.0;0.0;1057.0;3.0;3.0;26.0;37.0;131.0;27.0;85.0;75.0;13.0;4.0;1.0;652.0;188.0;97.0;5.0;48.0;5.0;16.0;17.0;18.0;4.0;12.0;1.0;54.0;8.0;28.0;1.0;17.0;10.0;90.0;8.0;15.0;19.0;1.0;2.0;9.0;4.0;1.0;45.0;12.0;25.0;38.0;652.0;313.0;252.0;81.0;4.0;5.0;22.0;0.0;8.0;1.0;5.0;4.0;7.0;4.0;4.0;0.0;4.0;5.0;25.0;0.0
POMORSKIE;STAROGARDZKI;987;54.0;833.0;48.0;51.0;0.0;0.0;3.0;9.0;3.0;25.0;0.0;2.0;782.0;16.0;2.0;7.0;2.0;543.0;4.0;38.0;20.0;15.0;101.0;5.0;20.0;5.0;9.0;6.0;10.0;310.0;120.0;46.0;4.0;30.0;15.0;11.0;14.0;15.0;1.0;8.0;0.0;15.0;5.0;5.0;0.0;5.0;10.0;4.0;3.0;1.0;23.0;7.0;4.0;1.0;6.0;5.0;8.0;2.0;5.0;28.0;124.0;117.0;5.0;0.0;5.0;3.0;11.0;4.0;6.0;0.0;3.0;2.0;4.0;1.0;0.0;0.0;0.0;4.0;20.0;0.0
POMORSKIE;SĘPOLEŃSKI;391;26.0;318.0;25.0;26.0;2.0;0.0;0.0;7.0;2.0;11.0;0.0;0.0;292.0;13.0;2.0;1.0;1.0;179.0;0.0;8.0;7.0;8.0;25.0;0.0;2.0;2.0;4.0;1.0;5.0;117.0;47.0;27.0;0.0;7.0;0.0;6.0;7.0;4.0;0.0;4.0;0.0;15.0;3.0;6.0;1.0;5.0;3.0;2.0;2.0;0.0;14.0;1.0;6.0;0.0;5.0;0.0;9.0;3.0;3.0;6.0;62.0;59.0;3.0;0.0;5.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;0.0
POMORSKIE;TCZEWSKI;1046;83.0;837.0;68.0;19.0;0.0;0.0;0.0;9.0;1.0;6.0;0.0;1.0;818.0;24.0;4.0;10.0;1.0;554.0;2.0;13.0;14.0;33.0;123.0;10.0;35.0;11.0;11.0;9.0;11.0;282.0;106.0;51.0;3.0;16.0;11.0;13.0;12.0;19.0;5.0;8.0;5.0;29.0;5.0;11.0;3.0;10.0;11.0;8.0;7.0;1.0;26.0;4.0;6.0;1.0;6.0;6.0;17.0;5.0;9.0;24.0;145.0;127.0;11.0;0.0;8.0;8.0;18.0;0.0;15.0;0.0;9.0;1.0;4.0;2.0;0.0;0.0;0.0;17.0;34.0;3.0
POMORSKIE;TORUŃ (MIASTO);1343;179.0;1085.0;137.0;34.0;2.0;0.0;0.0;17.0;6.0;1.0;1.0;6.0;1051.0;39.0;7.0;4.0;3.0;604.0;0.0;0.0;16.0;33.0;117.0;18.0;54.0;31.0;8.0;8.0;25.0;294.0;153.0;62.0;18.0;33.0;12.0;19.0;9.0;41.0;15.0;11.0;8.0;49.0;7.0;22.0;3.0;16.0;31.0;10.0;7.0;3.0;59.0;14.0;6.0;7.0;11.0;9.0;37.0;9.0;17.0;28.0;167.0;147.0;19.0;0.0;9.0;8.0;37.0;0.0;33.0;2.0;16.0;7.0;5.0;4.0;3.0;3.0;0.0;13.0;28.0;93.0
