District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
STRYJSKI,1924,fixed14,352538448.0457634,352537916.7199286,567.7187691149945,36.39293440539339,36.39293440539339,531.3258347096012,352537880.32699424
SUWALSKI,1924,fixed14,325762192.278907,325761776.3728236,437.06893822699277,21.162854839311464,21.162854839311464,415.9060833876813,325761755.20996875
SZAMOTULSKI,1924,fixed14,473737585.61201394,473736560.0330787,1165.3330856851276,139.75415036966652,139.75415036966652,1025.578935315461,473736420.2789283
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1924,fixed14,347833476.3747287,347833007.6499607,502.9641258767673,34.23935788157728,34.23935788157728,468.72476799519,347832973.4106028
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1924,fixed14,322842595.4355511,322842400.61041963,212.86535764717834,18.040226172622248,18.040226172622248,194.8251314745561,322842382.57019347
SZUBIŃSKI,1924,fixed14,439896955.23212165,439896222.60860854,921.5111804205612,188.88766730184977,188.88766730184977,732.6235131187115,439896033.72094125
SĘPOLEŃSKI,1924,fixed14,422631241.4612799,422629942.6724756,1401.2015607155051,102.41275636278199,102.41275636278199,1298.7888043527232,422629840.2597192
SŁONIMSKI,1924,fixed14,334244771.38165414,334244548.9835945,257.1573143909868,34.759254766223066,34.759254766223066,222.39805962476376,334244514.2243397
TARNOBRZESKI,1924,fixed14,392581438.56446743,392580654.85342765,843.6897528357683,59.97871305388672,59.97871305388672,783.7110397818816,392580594.8747146
TARNOGÓRSKI,1924,fixed14,436093762.1321321,436084336.64301634,9953.574466316677,528.0853505223808,528.0853505223808,9425.489115794297,436083808.5576658
TARNOPOLSKI,1924,fixed14,351001526.91698337,351000754.1890778,829.1349898255006,56.40708422957189,56.40708422957189,772.7279055959287,351000697.78199357
TARNOWSKI,1924,fixed14,389542758.69115573,389541340.4770249,1533.8301237494534,115.61599290560036,115.61599290560036,1418.2141308438531,389541224.861032
TCZEWSKI,1924,fixed14,387122603.5096155,387120638.62220746,1997.9132741564285,33.0258661378349,33.0258661378349,1964.8874080185935,387120605.5963413
TOMASZOWSKI,1924,fixed14,349696101.8662087,349695498.38876325,646.1173733476845,42.63992792094448,42.63992792094448,603.47744542674,349695455.7488353
TORUŃSKI,1924,fixed14,431162176.6701246,431160155.389151,2170.1290680816587,148.84809448030205,148.84809448030205,2021.2809736013567,431160006.5410565
TREMBOWELSKI,1924,fixed14,349266566.6274969,349265929.22076654,697.5235477699383,60.11681743769131,60.11681743769131,637.406730332247,349265869.1039491
TUCHOLSKI,1924,fixed14,409763943.42853916,409763268.0459549,750.2553160008042,74.87273175852243,74.87273175852243,675.3825842422818,409763193.17322314
TURCZAŃSKI,1924,fixed14,360376292.152047,360375871.0231537,478.6580035309234,57.52911027782051,57.52911027782051,421.1288932531029,360375813.49404347
TURECKI,1924,fixed14,404741330.4970474,404740551.6056373,815.1866186811844,36.29520854532752,36.29520854532752,778.8914101358569,404740515.31042874
TŁUMACKI,1924,fixed14,360118437.58059853,360117644.2145652,862.545886126585,69.17985280731794,69.17985280731794,793.366033319267,360117575.03471243
WADOWICKI,1924,fixed14,405128185.5988103,405126914.7259935,1493.176458219065,222.30364143352324,222.30364143352324,1270.8728167855418,405126692.4223521
WARSZAWSKI,1924,fixed14,405904560.8809309,405902562.81738406,5838.025073521101,3839.96152667072,3839.96152667072,1998.0635468503808,405898722.8558574
WIELUŃSKI,1924,fixed14,381016050.9804558,381015523.91731334,543.193063343538,16.129920829604046,16.129920829604046,527.0631425139339,381015507.7873925
WILEJSKI,1924,fixed14,292872906.8677864,292872667.50191706,248.4392632683408,9.073393911380162,9.073393911380162,239.36586935696064,292872658.4285231
WILEŃSKO-TROCKI,1924,fixed14,317124654.07283425,317124455.48637205,286.7715463610208,88.18508416760437,88.18508416760437,198.58646219341642,317124367.3012879
WILNO (MIASTO),1924,fixed14,324837489.5423972,324781983.1977561,55584.97016640444,78.625525273017,78.625525273017,55506.34464113142,324781904.5722308
WOLSZTYŃSKI,1924,fixed14,524079775.61987644,524078782.6822134,1161.6555187159493,168.71785568214653,168.71785568214653,992.9376630338027,524078613.96435773
WOŁKOWYSKI,1924,fixed14,348074477.8338853,348074273.2996646,246.8469394437484,42.31271877341892,42.31271877341892,204.53422067032946,348074230.98694587
WOŁOŻYŃSKI,1924,fixed14,295762881.03561366,295762582.10992044,308.4880766789193,9.562383474974427,9.562383474974427,298.9256932039449,295762572.54753697
WRZESIŃSKI,1924,fixed14,460261699.86768174,460260260.603334,1630.225949636527,190.96160189286087,190.96160189286087,1439.2643477436661,460260069.6417321
WYRZYSKI,1924,fixed14,432368390.1335225,432367346.1245231,1188.114538928097,144.1055395019452,144.1055395019452,1044.0089994261518,432367202.0189836
WYSOKOMAZOWIECKI,1924,fixed14,355826011.8378231,355825587.5488693,477.10093468396866,52.81198091550186,52.81198091550186,424.2889537684668,355825534.7368884
WĄBRZESKI,1924,fixed14,415681174.8189914,415680072.6636916,1212.8259742488592,110.67067436340623,110.67067436340623,1102.155299885453,415679961.9930172
WĄGROWIECKI,1924,fixed14,457358452.6949889,457357707.05806535,929.1931008741041,183.5561773146085,183.5561773146085,745.6369235594956,457357523.50188804
WĘGROWSKI,1924,fixed14,359908227.9791177,359907703.10725427,573.8470109479165,48.97514754918512,48.97514754918512,524.8718633987314,359907654.1321067
WŁOCŁAWSKI,1924,fixed14,423200189.308815,423197890.62450695,2427.9827491495435,129.2984411084321,129.2984411084321,2298.6843080411113,423197761.32606584
WŁODAWSKI,1924,fixed14,352545054.1900342,352544712.66895187,378.71507424337125,37.19399187490317,37.19399187490317,341.52108236846806,352544675.47495997
WŁODZIMIERSKI,1924,fixed14,354769096.31070083,354768708.7329745,438.6519973995827,51.074271107107194,51.074271107107194,387.57772629247546,354768657.65870345
WŁOSZCZOWSKI,1924,fixed14,392101190.1768715,392100694.97826326,554.2899223412294,59.09131411765276,59.09131411765276,495.19860822357657,392100635.8869491
ZALESZCZYCKI,1924,fixed14,344686016.6450029,344685318.4354889,721.9670328390685,23.7575188135416,23.7575188135416,698.2095140255268,344685294.67797005
ZAMOJSKI,1924,fixed14,369724628.4497455,369723691.1158091,1017.6160125080715,80.28207611107209,80.28207611107209,937.3339363969994,369723610.83373296
ZBARASKI,1924,fixed14,342156931.9443199,342156160.3121872,809.9125768382011,38.280444170505284,38.280444170505284,771.6321326676958,342156122.03174305
ZBOROWSKI,1924,fixed14,335722828.96901417,335722210.3173865,641.1840398440427,22.53241217873922,22.53241217873922,618.6516276653034,335722187.78497434
ZDOŁBUNOWSKI,1924,fixed14,326960352.9992482,326959682.12851375,689.0416325497249,18.1708980618796,18.1708980618796,670.8707344878453,326959663.9576157
ZŁOCZOWSKI,1924,fixed14,351285259.02578855,351284703.0049081,618.3197855284708,62.29890510161651,62.29890510161651,556.0208804268543,351284640.706003
ŁASKI,1924,fixed14,419866509.5009185,419865436.00837046,1227.9147469710692,154.4221989458047,154.4221989458047,1073.4925480252646,419865281.5861715
ŁAŃCUCKI,1924,fixed14,377913902.34800506,377912849.43706,1106.950552482056,54.039607400131416,54.039607400131416,1052.9109450819246,377912795.3974526
ŁOMŻYŃSKI,1924,fixed14,360215504.1698067,360215037.6735155,528.7181897303958,62.22189846894481,62.22189846894481,466.496291261451,360214975.451617
ŁOWICKI,1924,fixed14,425127129.3162713,425125924.2827989,1605.0445194170684,400.011047035419,400.011047035419,1205.0334723816495,425125524.2717519
ŁUCKI,1924,fixed14,336525652.3335907,336525461.22766,217.00332258978082,25.89739190086834,25.89739190086834,191.10593068891248,336525435.3302681
ŁUKOWSKI,1924,fixed14,375909196.17351145,375908704.2562763,576.6329220924409,84.71568697693962,84.71568697693962,491.91723511550134,375908619.54058933
ŁUNINIECKI,1924,fixed14,318953881.0967733,318953734.69927174,164.53441555458386,18.13691398163887,18.13691398163887,146.39750157294498,318953716.5623578
ŁÓDZKI,1924,fixed14,429094421.8156719,429092447.24936664,3054.1899727968503,1079.6236675658008,1079.6236675658008,1974.5663052310495,429091367.6256991
ŁÓDŹ (MIASTO),1924,fixed14,430310473.60506654,429677076.49181944,633713.521232766,316.4079856930484,316.4079856930484,633397.1132470729,429676760.08383375
ŁĘCZYCKI,1924,fixed14,430027211.3832452,430026075.2031585,1396.2987465378726,260.11865979951403,260.11865979951403,1136.1800867383586,430025815.0844987
ŚNIATYŃSKI,1924,fixed14,362283783.54093224,362282507.9054236,1301.3004600831523,25.66495147292513,25.66495147292513,1275.6355086102271,362282482.24047214
ŚREDZKI,1924,fixed14,466039745.89960545,466038580.7844283,1383.9454620425665,218.83028487220574,218.83028487220574,1165.1151771703608,466038361.9541434
ŚREMSKI,1924,fixed14,460469958.98665756,460469084.80121005,1007.7170294502471,133.53158193232406,133.53158193232406,874.185447517923,460468951.2696281
ŚWIECKI,1924,fixed14,414401459.21627235,414400763.3484868,805.9613124652963,110.09352691293955,110.09352691293955,695.8677855523567,414400653.2549599
ŚWIĘCIAŃSKI,1924,fixed14,308044318.7821437,308044106.3317025,234.40922138904023,21.958780183795223,21.958780183795223,212.450441205245,308044084.3729223
ŚWIĘTOCHŁOWICKI,1924,fixed14,444980987.5817956,444884183.46584547,98237.31853773473,1433.2025876225225,1433.2025876225225,96804.1159501122,444882750.26325786
ŻNIŃSKI,1924,fixed14,442963880.9684691,442962748.5982824,1299.4909246590805,167.12073797491172,167.12073797491172,1132.3701866841689,442962581.4775444
ŻYDACZOWSKI,1924,fixed14,355659702.9672676,355659112.1006213,641.6316394469574,50.7649931426308,50.7649931426308,590.8666463043265,355659061.33562815
ŻYWIECKI,1924,fixed14,401037406.8301354,401036100.1701702,1459.577967363404,152.91800215001746,152.91800215001746,1306.6599652133866,401035947.25216806
ŻÓŁKIEWSKI,1924,fixed14,360756072.81453025,360755259.44585645,942.4779878960555,129.10931408670547,129.10931408670547,813.3686738093501,360755130.33654237
AUGUSTOWSKI,1925,fixed14,355905297.30537486,355904987.9379853,335.9761515100617,26.608761993705343,26.608761993705343,309.36738951635635,355904961.32922333
BARANOWICKI,1925,fixed14,356593940.76727325,356593712.41635656,266.3084213570176,37.95750470575344,37.95750470575344,228.35091665126416,356593674.4588519
BIALSKI (BIAŁA KRAKOWSKA),1925,fixed14,442244380.6213356,442239905.26662165,4665.875948163474,190.52123418961983,190.52123418961983,4475.354713973855,442239714.74538743
BIALSKI (BIAŁA PODLASKA),1925,fixed14,401604119.5202926,401603512.7558987,684.3826897990634,77.61829589692525,77.61829589692525,606.7643939021382,401603435.1376028
BIAŁOSTOCKI,1925,fixed14,393842820.18487316,393842023.1723219,862.8313098738864,65.81875858387983,65.81875858387983,797.0125512900066,393841957.3535633
BIELSKI (BIELSK PODLASKI),1925,fixed14,389503628.9589578,389503419.84368694,265.4696420593351,56.354371193335886,56.354371193335886,209.11527086599924,389503363.48931575
BIELSKO,1925,fixed14,443404925.6712546,443384938.83554053,20165.660258335407,178.8245443322035,178.8245443322035,19986.835714003202,443384760.0109962
BIŁGORAJSKI,1925,fixed14,387252889.11183023,387252481.5044122,461.80752993451216,54.20011183882309,54.20011183882309,407.60741809568907,387252427.3043003
BOCHEŃSKI,1925,fixed14,433732353.6243522,433731434.5953186,1144.6217912040852,225.59275758839846,225.59275758839846,919.0290336156867,433731209.00256103
BORSZCZOWSKI,1925,fixed14,350730217.7458991,350729528.5977346,702.6129940356168,13.464829521528403,13.464829521528403,689.1481645140884,350729515.13290507
BRASŁAWSKI,1925,fixed14,319543592.7198581,319543445.2036331,157.137626868669,9.621401893229084,9.621401893229084,147.5162249754399,319543435.5822312
BRODNICKI,1925,fixed14,447143776.84107846,447142608.04619753,1260.248786629918,91.45390568387124,91.45390568387124,1168.7948809460468,447142516.59229183
BRODZKI,1925,fixed14,377068619.283261,377067920.7197955,752.1544676583321,53.59100215185502,53.59100215185502,698.5634655064771,377067867.12879336
BRZESKI (BRZESKO),1925,fixed14,404470774.1175094,404469728.51325244,1096.919290292175,51.31503334476454,51.31503334476454,1045.6042569474105,404469677.1982191
BRZESKI (BRZEŚĆ N.BUG.),1925,fixed14,399961443.9232586,399961153.5420979,368.25546501608585,77.874304383135,77.874304383135,290.38116063295087,399961075.6677936
BRZEZIŃSKI,1925,fixed14,461569749.0238339,461567471.92618734,2663.4334692651582,386.3358226824981,386.3358226824981,2277.09764658266,461567085.59036463
BRZEŻAŃSKI,1925,fixed14,383716061.7795659,383715385.5001684,733.2316455215313,56.95224804859654,56.95224804859654,676.2793974729348,383715328.54792035
BRZOZOWSKI,1925,fixed14,395946033.5426712,395944691.13642937,1380.8214724770712,38.41523060812116,38.41523060812116,1342.40624186895,395944652.72119874
BUCZACKI,1925,fixed14,375940961.58391637,375940300.9544777,710.2668495677867,49.637410962434934,49.637410962434934,660.6294386053518,375940251.3170668
BYDGOSKI,1925,fixed14,475443486.79551333,475442062.5557021,1573.4252917179315,149.18548046134376,149.18548046134376,1424.2398112565877,475441913.3702216
BÓBRECKI,1925,fixed14,382190664.87067384,382189660.0694505,1054.0048752355476,49.20365191833887,49.20365191833887,1004.8012233172088,382189610.8657986
BĘDZIŃSKI,1925,fixed14,467161892.2787278,467156864.5670993,5166.122154160239,138.41052561709571,138.41052561709571,5027.711628543143,467156726.15657365
BŁOŃSKI,1925,fixed14,446614362.61491865,446611841.8661155,2698.4013509848633,177.6525478485073,177.6525478485073,2520.748803136356,446611664.2135677
CHEŁMIŃSKI,1925,fixed14,449151181.9391284,449149788.08935887,1486.4433565010734,92.59358700799852,92.59358700799852,1393.8497694930747,449149695.4957719
CHEŁMSKI,1925,fixed14,400745608.90874684,400744866.851778,826.0760734255927,84.01910452380628,84.01910452380628,742.0569689017864,400744782.83267343
CHODZIESKI,1925,fixed14,484825094.070408,484824035.1973562,1163.3139900419992,104.44093826801095,104.44093826801095,1058.8730517739882,484823930.75641793
CHOJNICKI,1925,fixed14,432182699.3866648,432182268.00170225,473.4876669287048,42.10270434702872,42.10270434702872,431.38496258167606,432182225.8989979
CHORZÓW,1925,fixed14,485273262.20520586,484927300.747267,349292.9391527827,3331.4812139489136,3331.4812139489136,345961.4579388338,484923969.2660531
CHRZANOWSKI,1925,fixed14,461931885.52134603,461928297.2470883,3949.343781573994,361.069523844819,361.069523844819,3588.274257729175,461927936.17756444
CIECHANOWSKI,1925,fixed14,427687201.1150697,427685780.5917751,1613.5991423965922,193.0758478150958,193.0758478150958,1420.5232945814964,427685587.5159273
CIESZYŃSKI,1925,fixed14,438140056.0257593,438136426.5919704,3792.793754158788,163.35996523839154,163.35996523839154,3629.4337889203966,438136263.2320051
CZARNKOWSKI,1925,fixed14,482560589.7248397,482559654.9525713,1004.7763575654983,70.00408917471856,70.00408917471856,934.7722683907797,482559584.9484821
CZORTKOWSKI,1925,fixed14,375945275.87716323,375944075.6610162,1261.829811874747,61.61366486931307,61.61366486931307,1200.216147005434,375944014.04735136
CZĘSTOCHOWSKI,1925,fixed14,453799572.12229645,453797963.5567777,1701.8109014971515,93.24538281059864,93.24538281059864,1608.5655186865529,453797870.31139493
DOBROMILSKI,1925,fixed14,394356364.3659395,394355645.0763161,772.5201676835073,53.23054434709444,53.23054434709444,719.2896233364129,394355591.8457718
DOLIŃSKI,1925,fixed14,388968100.6069347,388967758.1288186,391.4860493290332,49.007933217951546,49.007933217951546,342.47811611108165,388967709.1208854
DROHICKI,1925,fixed14,363054584.71069723,363054350.3894272,261.1271452447544,26.805875152465696,26.805875152465696,234.32127009228867,363054323.583552
DROHOBYCKI,1925,fixed14,398925011.7048035,398923475.7038579,1619.573604165436,83.5726585199109,83.5726585199109,1536.0009456455252,398923392.13119936
DUBIEŃSKI,1925,fixed14,360248660.2301515,360248270.4661371,412.47566063991104,22.711646259945397,22.711646259945397,389.76401437996566,360248247.75449085
DZIAŁDOWSKI,1925,fixed14,419338103.98743623,419337653.0295479,483.8861391304236,32.92825087347542,32.92825087347542,450.9578882569482,419337620.1012971
DZIŚNIEŃSKI,1925,fixed14,314214766.0921711,314214572.250508,204.10099290530806,10.259329880078116,10.259329880078116,193.84166302522993,314214561.99117815
DĄBROWSKI,1925,fixed14,416418344.8615341,416417623.25705504,815.3122259482279,93.7077468755088,93.7077468755088,721.6044790727191,416417529.5493082
GARWOLIŃSKI,1925,fixed14,415646416.65812254,415645882.5223708,664.7354132998212,130.59966156227165,130.59966156227165,534.1357517375495,415645751.9227092
GNIEŹNIEŃSKI,1925,fixed14,510965708.4513792,510963812.9496969,2128.0005688728374,232.49888661447406,232.49888661447406,1895.5016822583634,510963580.4508103
GORLICKI,1925,fixed14,410538070.6570901,410537199.6151178,959.4865945653463,88.44462224756397,88.44462224756397,871.0419723177823,410537111.17049557
GOSTYNIŃSKI,1925,fixed14,448817346.70985407,448816135.6623093,1352.7907792335097,141.7432344844981,141.7432344844981,1211.0475447490116,448815993.91907483
