scenario,year,District,target_label,dest_id,distance_km,distance_miles,distance_minutes
baseline,1938,TUCHOLSKI,Zbąszyń,Border_Crossing:Zbąszyń,241.13218832678618,149.83254899280345,
baseline,1938,TUCHOLSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,478.0604607680417,297.05290656789884,
baseline,1938,TURCZAŃSKI,Gdynia,City:Gdynia,819.4067982388744,509.15562162848767,
baseline,1938,TURCZAŃSKI,Stołpce,Border_Crossing:Stołpce,675.3452136773208,419.6399307678905,
baseline,1938,TURCZAŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,736.3140541058239,457.5242001137899,
baseline,1938,TURCZAŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,419.00552070219834,260.3578794042457,
baseline,1938,TURECKI,Gdynia,City:Gdynia,449.7008329992344,279.4310563015673,
baseline,1938,TURECKI,Stołpce,Border_Crossing:Stołpce,732.7446598273395,455.3062820215738,
baseline,1938,TURECKI,Zbąszyń,Border_Crossing:Zbąszyń,241.0974822394382,149.81098363660195,
baseline,1938,TURECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,354.1212791158608,220.04069332550154,
baseline,1938,TŁUMACKI,Gdynia,City:Gdynia,938.2349375783606,582.9919813980035,
baseline,1938,TŁUMACKI,Stołpce,Border_Crossing:Stołpce,703.9706673707301,437.42695755481793,
baseline,1938,TŁUMACKI,Zbąszyń,Border_Crossing:Zbąszyń,858.156378628775,533.2334871449406,
baseline,1938,TŁUMACKI,Zebrzydowice,Border_Crossing:Zebrzydowice,540.8478452251495,336.06716643539636,
baseline,1938,WADOWICKI,Gdynia,City:Gdynia,590.3754410014834,366.84217815053273,
baseline,1938,WADOWICKI,Stołpce,Border_Crossing:Stołpce,699.8498181380137,434.8663813462357,
baseline,1938,WADOWICKI,Zbąszyń,Border_Crossing:Zbąszyń,433.3419336321738,269.26611064295747,
baseline,1938,WADOWICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,84.82639496965263,52.70866186868802,
baseline,1938,WARSZAWSKI,Gdynia,City:Gdynia,395.2516702014839,245.59792556476626,
baseline,1938,WARSZAWSKI,Stołpce,Border_Crossing:Stołpce,438.3207766478848,272.35981930647284,
baseline,1938,WARSZAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,366.6127565073397,227.8025351237222,
baseline,1938,WARSZAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,373.47175138182484,232.0645156278759,
baseline,1938,WIELUŃSKI,Gdynia,City:Gdynia,453.65832126472446,281.8901247425831,
baseline,1938,WIELUŃSKI,Stołpce,Border_Crossing:Stołpce,758.5551207323397,471.34415392457464,
baseline,1938,WIELUŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,240.3654354780354,149.35611100842235,
baseline,1938,WIELUŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,188.31494620423894,117.01344643787415,
baseline,1938,WILEJSKI,Gdynia,City:Gdynia,891.1577343133791,553.7395725280387,
baseline,1938,WILEJSKI,Stołpce,Border_Crossing:Stołpce,168.49618993706326,104.69864603738294,
baseline,1938,WILEJSKI,Zbąszyń,Border_Crossing:Zbąszyń,873.2170644429618,542.5917605499876,
baseline,1938,WILEJSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,848.8613805542441,527.4578448963712,
baseline,1938,WILEŃSKO-TROCKI,Gdynia,City:Gdynia,797.5735830551059,495.5890948765342,
baseline,1938,WILEŃSKO-TROCKI,Stołpce,Border_Crossing:Stołpce,258.5397229684451,160.6490862006257,
baseline,1938,WILEŃSKO-TROCKI,Zbąszyń,Border_Crossing:Zbąszyń,779.6329131846883,484.44128289848294,
baseline,1938,WILEŃSKO-TROCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,785.5471705911693,488.1162309374055,
baseline,1938,WILNO (MIASTO),Gdynia,City:Gdynia,783.1300765229795,486.61431877916027,
baseline,1938,WILNO (MIASTO),Stołpce,Border_Crossing:Stołpce,250.39049805728374,155.58539416835245,
baseline,1938,WILNO (MIASTO),Zbąszyń,Border_Crossing:Zbąszyń,765.1894066525617,475.46650680110895,
baseline,1938,WILNO (MIASTO),Zebrzydowice,Border_Crossing:Zebrzydowice,772.2281681341155,479.8401890616635,
baseline,1938,WOLSZTYŃSKI,Gdynia,City:Gdynia,351.2476219146883,218.25508607675178,
baseline,1938,WOLSZTYŃSKI,Stołpce,Border_Crossing:Stołpce,793.9277015921848,493.32364986603744,
baseline,1938,WOLSZTYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,21.35262631113349,13.267902763575329,
baseline,1938,WOLSZTYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,404.4720123431575,251.3271787816801,
baseline,1938,WOŁKOWYSKI,Gdynia,City:Gdynia,643.6742913123716,399.96053806705964,
baseline,1938,WOŁKOWYSKI,Stołpce,Border_Crossing:Stołpce,187.27631462403326,116.36807089425018,
baseline,1938,WOŁKOWYSKI,Zbąszyń,Border_Crossing:Zbąszyń,625.7336214419541,388.8127260890085,
baseline,1938,WOŁKOWYSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,601.3779375532365,373.6788104353921,
baseline,1938,WOŁOŻYŃSKI,Gdynia,City:Gdynia,879.349289705628,546.4021474936758,
baseline,1938,WOŁOŻYŃSKI,Stołpce,Border_Crossing:Stołpce,191.73711890727873,119.13988531253469,
baseline,1938,WOŁOŻYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,861.4086198352103,535.2543355156245,
baseline,1938,WOŁOŻYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,808.907806201594,502.63185244729067,
baseline,1938,WRZESIŃSKI,Gdynia,City:Gdynia,284.21172983094095,176.60092677678162,
baseline,1938,WRZESIŃSKI,Stołpce,Border_Crossing:Stołpce,689.3695112471024,428.3542225731233,
baseline,1938,WRZESIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,120.74892274110437,75.02987887256276,
baseline,1938,WRZESIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,364.3067329984454,226.369638989977,
baseline,1938,WYRZYSKI,Gdynia,City:Gdynia,197.99892983399846,123.03079302988147,
baseline,1938,WYRZYSKI,Stołpce,Border_Crossing:Stołpce,717.7434541477235,445.98496784722505,
baseline,1938,WYRZYSKI,Zbąszyń,Border_Crossing:Zbąszyń,187.2314335454119,116.34018309354614,
baseline,1938,WYRZYSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,453.1067957450377,281.5474227788898,
baseline,1938,WYSOKOMAZOWIECKI,Gdynia,City:Gdynia,546.1597049035454,339.3678019956209,
baseline,1938,WYSOKOMAZOWIECKI,Stołpce,Border_Crossing:Stołpce,303.3967181698692,188.5219221659298,
baseline,1938,WYSOKOMAZOWIECKI,Zbąszyń,Border_Crossing:Zbąszyń,528.219035033128,328.2199900175698,
baseline,1938,WYSOKOMAZOWIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,535.2577965146817,332.59367227812425,
baseline,1938,WĄBRZESKI,Gdynia,City:Gdynia,213.0046756927358,132.35492833987092,
baseline,1938,WĄBRZESKI,Stołpce,Border_Crossing:Stołpce,646.9146835664731,401.9740238423829,
baseline,1938,WĄBRZESKI,Zbąszyń,Border_Crossing:Zbąszyń,247.89125324576457,154.032435920574,
baseline,1938,WĄBRZESKI,Zebrzydowice,Border_Crossing:Zebrzydowice,432.8959775092953,268.98900644092834,
baseline,1938,WĄGROWIECKI,Gdynia,City:Gdynia,234.91379584231,145.96862023633201,
baseline,1938,WĄGROWIECKI,Stołpce,Border_Crossing:Stołpce,742.2683127215108,461.2240037440779,
baseline,1938,WĄGROWIECKI,Zbąszyń,Border_Crossing:Zbąszyń,125.64842600582149,78.07428811566331,
baseline,1938,WĄGROWIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,437.64202978908935,271.93806569207624,
baseline,1938,WĘGROWSKI,Gdynia,City:Gdynia,525.2841119802459,326.39631394527737,
baseline,1938,WĘGROWSKI,Stołpce,Border_Crossing:Stołpce,406.4194966332787,252.53728904251702,
baseline,1938,WĘGROWSKI,Zbąszyń,Border_Crossing:Zbąszyń,500.72566044827266,311.13640435840364,
baseline,1938,WĘGROWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,465.3822158627501,289.1750128528529,
baseline,1938,WŁOCŁAWSKI,Gdynia,City:Gdynia,280.03963314479745,174.00850688681592,
baseline,1938,WŁOCŁAWSKI,Stołpce,Border_Crossing:Stołpce,612.8040744084482,380.77868051925185,
baseline,1938,WŁOCŁAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,242.38646795381538,150.6119219789302,
baseline,1938,WŁOCŁAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,351.3469947448449,218.316833471599,
baseline,1938,WŁODAWSKI,Gdynia,City:Gdynia,665.5739920133939,413.56837699135457,
baseline,1938,WŁODAWSKI,Stołpce,Border_Crossing:Stołpce,351.29735505180383,218.2859888058944,
baseline,1938,WŁODAWSKI,Zbąszyń,Border_Crossing:Zbąszyń,633.2375218357496,393.47543218060156,
baseline,1938,WŁODAWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,497.8372364716791,309.3416214636437,
baseline,1938,WŁODZIMIERSKI,Gdynia,City:Gdynia,745.9803976506115,463.5305856685581,
baseline,1938,WŁODZIMIERSKI,Stołpce,Border_Crossing:Stołpce,439.8073091574092,273.2835074984485,
baseline,1938,WŁODZIMIERSKI,Zbąszyń,Border_Crossing:Zbąszyń,713.5537678724484,443.3816182966711,
baseline,1938,WŁODZIMIERSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,547.8340620120518,340.40819894649064,
baseline,1938,WŁOSZCZOWSKI,Gdynia,City:Gdynia,578.6359025412179,359.54756939793907,
baseline,1938,WŁOSZCZOWSKI,Stołpce,Border_Crossing:Stołpce,592.3077647280629,368.0428680768412,
baseline,1938,WŁOSZCZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,490.5198038263962,304.79478102341164,
baseline,1938,WŁOSZCZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,218.94888557597645,136.04848797923006,
baseline,1938,ZALESZCZYCKI,Gdynia,City:Gdynia,1024.0265329068873,636.3003907788855,
baseline,1938,ZALESZCZYCKI,Stołpce,Border_Crossing:Stołpce,702.0454347940407,436.23067386340784,
baseline,1938,ZALESZCZYCKI,Zbąszyń,Border_Crossing:Zbąszyń,943.9479739573017,586.5418965258225,
baseline,1938,ZALESZCZYCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,626.6394405536762,389.37557581627834,
baseline,1938,ZAMOJSKI,Gdynia,City:Gdynia,658.8695986615694,409.402461389938,
baseline,1938,ZAMOJSKI,Stołpce,Border_Crossing:Stołpce,434.26139634393434,269.83743810762684,
baseline,1938,ZAMOJSKI,Zbąszyń,Border_Crossing:Zbąszyń,626.442968883406,389.2534940180509,
baseline,1938,ZAMOJSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,476.38971369921444,296.0147527909946,
baseline,1938,ZBARASKI,Gdynia,City:Gdynia,940.2193713022053,584.2250509654226,
baseline,1938,ZBARASKI,Stołpce,Border_Crossing:Stołpce,566.2540512931303,351.85384610606366,
baseline,1938,ZBARASKI,Zbąszyń,Border_Crossing:Zbąszyń,873.9544601339409,543.049956847887,
baseline,1938,ZBARASKI,Zebrzydowice,Border_Crossing:Zebrzydowice,570.9055546911567,354.74415542399873,
baseline,1938,ZBOROWSKI,Gdynia,City:Gdynia,886.0749612481144,550.5812847457021,
baseline,1938,ZBOROWSKI,Stołpce,Border_Crossing:Stołpce,564.9446736924901,351.0402368369763,
baseline,1938,ZBOROWSKI,Zbąszyń,Border_Crossing:Zbąszyń,819.81005007985,509.40619062816654,
baseline,1938,ZBOROWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,516.7611446370657,321.10038920427814,
baseline,1938,ZDOŁBUNOWSKI,Gdynia,City:Gdynia,888.3457587511156,551.9922924609394,
baseline,1938,ZDOŁBUNOWSKI,Stołpce,Border_Crossing:Stołpce,414.99571709443575,257.8663037266866,
baseline,1938,ZDOŁBUNOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,855.9191289729522,531.8433250890523,
baseline,1938,ZDOŁBUNOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,637.4917791819777,396.11890432208463,
baseline,1938,ZŁOCZOWSKI,Gdynia,City:Gdynia,862.8112768062481,536.1259058803752,
baseline,1938,ZŁOCZOWSKI,Stołpce,Border_Crossing:Stołpce,543.101894862355,337.46776751251645,
baseline,1938,ZŁOCZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,796.5463656379837,494.95081176283963,
baseline,1938,ZŁOCZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,493.4974601951994,306.64501033895124,
baseline,1938,ŁASKI,Gdynia,City:Gdynia,371.4616235845387,230.8154805083484,
baseline,1938,ŁASKI,Stołpce,Border_Crossing:Stołpce,606.6180687209038,376.9348759791767,
baseline,1938,ŁASKI,Zbąszyń,Border_Crossing:Zbąszyń,257.1888790420921,159.8097109592638,
baseline,1938,ŁASKI,Zebrzydowice,Border_Crossing:Zebrzydowice,238.25215558261922,148.04298016652768,
baseline,1938,ŁAŃCUCKI,Gdynia,City:Gdynia,662.6102251118369,411.7267781879672,
baseline,1938,ŁAŃCUCKI,Stołpce,Border_Crossing:Stołpce,576.5299552805526,358.2389948426322,
baseline,1938,ŁAŃCUCKI,Zbąszyń,Border_Crossing:Zbąszyń,578.0973183090069,359.2129087749859,
baseline,1938,ŁAŃCUCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,317.2590966229239,197.13560212768283,
baseline,1938,ŁOMŻYŃSKI,Gdynia,City:Gdynia,536.4922259883989,333.3607109546374,
baseline,1938,ŁOMŻYŃSKI,Stołpce,Border_Crossing:Stołpce,367.0723201610365,228.0880946507834,
baseline,1938,ŁOMŻYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,518.5515561179815,322.2128989765863,
baseline,1938,ŁOMŻYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,525.5903175995352,326.58658123714076,
baseline,1938,ŁOWICKI,Gdynia,City:Gdynia,369.1869801202595,229.40208302430574,
baseline,1938,ŁOWICKI,Stołpce,Border_Crossing:Stołpce,516.552228210012,320.9705745950834,
baseline,1938,ŁOWICKI,Zbąszyń,Border_Crossing:Zbąszyń,288.8507374073627,179.48347155355037,
baseline,1938,ŁOWICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,321.5387493335707,199.79485421215017,
baseline,1938,ŁUCKI,Gdynia,City:Gdynia,791.2125750084537,491.6365489455779,
baseline,1938,ŁUCKI,Stołpce,Border_Crossing:Stołpce,435.29499160336536,270.47968422757475,
baseline,1938,ŁUCKI,Zbąszyń,Border_Crossing:Zbąszyń,758.7859452302903,471.4875815736907,
baseline,1938,ŁUCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,582.1850843006794,361.75292801699743,
baseline,1938,ŁUKOWSKI,Gdynia,City:Gdynia,522.9369918532259,324.93788156483083,
baseline,1938,ŁUKOWSKI,Stołpce,Border_Crossing:Stołpce,368.9614719491766,229.2619587865318,
baseline,1938,ŁUKOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,490.5975716826293,304.84310371400704,
baseline,1938,ŁUKOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,401.67796705752795,249.5910400685032,
baseline,1938,ŁUNINIECKI,Gdynia,City:Gdynia,844.5417206520486,524.7737335032841,
baseline,1938,ŁUNINIECKI,Stołpce,Border_Crossing:Stołpce,182.22823636767362,113.23134146001773,
baseline,1938,ŁUNINIECKI,Zbąszyń,Border_Crossing:Zbąszyń,812.2052504744042,504.68078869253105,
baseline,1938,ŁUNINIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,725.3535812904389,450.71368016002134,
baseline,1938,ŁÓDZKI,Gdynia,City:Gdynia,370.2097080773675,230.0375765177419,
baseline,1938,ŁÓDZKI,Stołpce,Border_Crossing:Stołpce,566.8714328996451,352.2374691322854,
baseline,1938,ŁÓDZKI,Zbąszyń,Border_Crossing:Zbąszyń,280.59200004620374,174.35173166070967,
baseline,1938,ŁÓDZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,268.5886306117772,166.8931859918706,
baseline,1938,ŁÓDŹ (MIASTO),Gdynia,City:Gdynia,377.3340539594681,234.46443844284866,
baseline,1938,ŁÓDŹ (MIASTO),Stołpce,Border_Crossing:Stołpce,561.4357159620369,348.85987226304684,
baseline,1938,ŁÓDŹ (MIASTO),Zbąszyń,Border_Crossing:Zbąszyń,294.24130982641736,182.83301692815078,
baseline,1938,ŁÓDŹ (MIASTO),Zebrzydowice,Border_Crossing:Zebrzydowice,279.9077181993995,173.92653876527905,
baseline,1938,ŁĘCZYCKI,Gdynia,City:Gdynia,333.74878754893786,207.38181786807107,
baseline,1938,ŁĘCZYCKI,Stołpce,Border_Crossing:Stołpce,580.503990653895,360.70834517660137,
baseline,1938,ŁĘCZYCKI,Zbąszyń,Border_Crossing:Zbąszyń,251.18490701328807,156.07901685575382,
baseline,1938,ŁĘCZYCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,299.4832262024331,186.09019174863207,
baseline,1938,ŚNIATYŃSKI,Gdynia,City:Gdynia,1003.0509025032939,623.2667423393742,
baseline,1938,ŚNIATYŃSKI,Stołpce,Border_Crossing:Stołpce,768.7866322956631,477.7017184961885,
baseline,1938,ŚNIATYŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,922.9723435537082,573.5082480863113,
baseline,1938,ŚNIATYŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,605.6638101500827,376.341927376767,
baseline,1938,ŚREDZKI,Gdynia,City:Gdynia,316.9674973352009,196.95441078667113,
baseline,1938,ŚREDZKI,Stołpce,Border_Crossing:Stołpce,753.6637103461549,468.30477336150057,
baseline,1938,ŚREDZKI,Zbąszyń,Border_Crossing:Zbąszyń,105.54079221256589,65.57998759791428,
baseline,1938,ŚREDZKI,Zebrzydowice,Border_Crossing:Zebrzydowice,358.9178820405904,223.0211632814437,
baseline,1938,ŚREMSKI,Gdynia,City:Gdynia,335.582039963667,208.52094775426372,
baseline,1938,ŚREMSKI,Stołpce,Border_Crossing:Stołpce,776.6731538310437,482.60217426914943,
baseline,1938,ŚREMSKI,Zbąszyń,Border_Crossing:Zbąszyń,104.07221983739754,64.66745931258355,
baseline,1938,ŚREMSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,408.436929667742,253.7908634245745,
baseline,1938,ŚWIECKI,Gdynia,City:Gdynia,144.88011549232908,90.02430224358402,
baseline,1938,ŚWIECKI,Stołpce,Border_Crossing:Stołpce,682.3149320231331,423.9707116261463,
baseline,1938,ŚWIECKI,Zbąszyń,Border_Crossing:Zbąszyń,247.73898312424214,153.93781968289346,
baseline,1938,ŚWIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,465.0726499466813,288.9826575700193,
baseline,1938,ŚWIĘCIAŃSKI,Gdynia,City:Gdynia,870.090756972017,540.6491637504591,
baseline,1938,ŚWIĘCIAŃSKI,Stołpce,Border_Crossing:Stołpce,337.3511785063213,209.62023913965137,
baseline,1938,ŚWIĘCIAŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,852.1500871015996,529.501351772408,
baseline,1938,ŚWIĘCIAŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,859.1888485831532,533.8750340329625,
baseline,1938,ŚWIĘTOCHŁOWICKI,Gdynia,City:Gdynia,503.13510788748516,312.63356512315454,
baseline,1938,ŚWIĘTOCHŁOWICKI,Stołpce,Border_Crossing:Stołpce,687.5327807992608,427.2129315380175,
baseline,1938,ŚWIĘTOCHŁOWICKI,Zbąszyń,Border_Crossing:Zbąszyń,346.10160051817604,215.05749761557956,
baseline,1938,ŚWIĘTOCHŁOWICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,80.14898558510991,49.80225532200533,
baseline,1938,ŻNIŃSKI,Gdynia,City:Gdynia,221.57082627387115,137.67768589262158,
baseline,1938,ŻNIŃSKI,Stołpce,Border_Crossing:Stołpce,713.2824276118198,443.2130153275841,
baseline,1938,ŻNIŃSKI,Zbąszyń,Border_Crossing:Zbąszyń,159.19700013686395,98.92039917204329,
baseline,1938,ŻNIŃSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,412.1552049927751,256.10129188156566,
baseline,1938,ŻYDACZOWSKI,Gdynia,City:Gdynia,858.1592258955543,533.2352563539465,
baseline,1938,ŻYDACZOWSKI,Stołpce,Border_Crossing:Stołpce,623.894955687924,387.6702325107611,
baseline,1938,ŻYDACZOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,791.8943147272902,492.06016223641103,
baseline,1938,ŻYDACZOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,477.2869891974238,296.5722937645924,
baseline,1938,ŻYWIECKI,Gdynia,City:Gdynia,589.7397327934932,366.44716750562566,
baseline,1938,ŻYWIECKI,Stołpce,Border_Crossing:Stołpce,736.5668059892341,457.6812528043364,
baseline,1938,ŻYWIECKI,Zbąszyń,Border_Crossing:Zbąszyń,432.70622542418397,268.8710999980506,
baseline,1938,ŻYWIECKI,Zebrzydowice,Border_Crossing:Zebrzydowice,65.82494930051176,40.90171457180829,
baseline,1938,ŻÓŁKIEWSKI,Gdynia,City:Gdynia,776.1913756231382,482.30281126232506,
baseline,1938,ŻÓŁKIEWSKI,Stołpce,Border_Crossing:Stołpce,547.5369085799068,340.2235564212053,
baseline,1938,ŻÓŁKIEWSKI,Zbąszyń,Border_Crossing:Zbąszyń,743.7647458449751,462.153843890438,
baseline,1938,ŻÓŁKIEWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,455.0490227580536,282.7542663201945,
fixed14,1924,AUGUSTOWSKI,Gdynia,City:Gdynia,,,3381.311026495728
fixed14,1924,AUGUSTOWSKI,Stołpce,Border_Crossing:Stołpce,,,1544.3233200991306
fixed14,1924,AUGUSTOWSKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3076.2509842816653
fixed14,1924,AUGUSTOWSKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,3186.635471358765
fixed14,1924,BARANOWICKI,Gdynia,City:Gdynia,,,3569.3267354324876
fixed14,1924,BARANOWICKI,Stołpce,Border_Crossing:Stołpce,,,391.2928832408243
fixed14,1924,BARANOWICKI,Zbąszyń,Border_Crossing:Zbąszyń,,,3264.266693218425
fixed14,1924,BARANOWICKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,3022.0195314876264
fixed14,1924,BIALSKI (BIAŁA KRAKOWSKA),Gdynia,City:Gdynia,,,3168.6471989390548
fixed14,1924,BIALSKI (BIAŁA KRAKOWSKA),Stołpce,Border_Crossing:Stołpce,,,3223.855844660012
fixed14,1924,BIALSKI (BIAŁA KRAKOWSKA),Zbąszyń,Border_Crossing:Zbąszyń,,,2512.7995580639395
fixed14,1924,BIALSKI (BIAŁA KRAKOWSKA),Zebrzydowice,Border_Crossing:Zebrzydowice,,,299.0483310941574
fixed14,1924,BIALSKI (BIAŁA PODLASKA),Gdynia,City:Gdynia,,,2704.808849989078
fixed14,1924,BIALSKI (BIAŁA PODLASKA),Stołpce,Border_Crossing:Stołpce,,,1408.238529255422
fixed14,1924,BIALSKI (BIAŁA PODLASKA),Zbąszyń,Border_Crossing:Zbąszyń,,,2399.7488077750154
fixed14,1924,BIALSKI (BIAŁA PODLASKA),Zebrzydowice,Border_Crossing:Zebrzydowice,,,2008.5380758225172
fixed14,1924,BIAŁOSTOCKI,Gdynia,City:Gdynia,,,2730.2371990042716
fixed14,1924,BIAŁOSTOCKI,Stołpce,Border_Crossing:Stołpce,,,1217.7543228133163
fixed14,1924,BIAŁOSTOCKI,Zbąszyń,Border_Crossing:Zbąszyń,,,2425.177156790209
fixed14,1924,BIAŁOSTOCKI,Zebrzydowice,Border_Crossing:Zebrzydowice,,,2535.5616438673087
fixed14,1924,BIELSKI (BIELSK PODLASKI),Gdynia,City:Gdynia,,,2883.1024519825482
fixed14,1924,BIELSKI (BIELSK PODLASKI),Stołpce,Border_Crossing:Stołpce,,,1327.700332804216
fixed14,1924,BIELSKI (BIELSK PODLASKI),Zbąszyń,Border_Crossing:Zbąszyń,,,2578.042409768485
fixed14,1924,BIELSKI (BIELSK PODLASKI),Zebrzydowice,Border_Crossing:Zebrzydowice,,,2405.9885613218685
fixed14,1924,BIELSKO,Gdynia,City:Gdynia,,,3159.2950145466657
fixed14,1924,BIELSKO,Stołpce,Border_Crossing:Stołpce,,,3217.1385559128134
fixed14,1924,BIELSKO,Zbąszyń,Border_Crossing:Zbąszyń,,,2503.447373671551
fixed14,1924,BIELSKO,Zebrzydowice,Border_Crossing:Zebrzydowice,,,185.01053639837937
fixed14,1924,BIŁGORAJSKI,Gdynia,City:Gdynia,,,3251.5209341569007
