District,year,scenario,ma_total,ma_total_no_self,ma_domestic,ma_domestic_no_self,ma_domestic_inter,ma_domestic_self,ma_foreign
STOŁPECKI,1924,baseline,951980852.7998092,951920362.2770298,65634.33912160712,5143.816342114734,5143.816342114734,60490.52277949238,951915218.4606876
STRYJSKI,1924,baseline,1097655016.8155074,1097562752.2088318,127423.67385613309,35159.067180361366,35159.067180361366,92264.60667577172,1097527593.1416514
SUWALSKI,1924,baseline,988657402.9843987,988585180.9904896,79541.06029328005,7319.066384208315,7319.066384208315,72221.99390907174,988577861.9241054
SZAMOTULSKI,1924,baseline,1439435612.2546117,1439257520.7128634,219099.87353711927,41008.33178872908,41008.33178872908,178091.54174839018,1439216512.3810747
SZCZUCZYŃSKI (WOJ. BIAŁOSTOCKIE),1924,baseline,1060434530.9975728,1060353137.0514643,91605.30515003591,10211.359041524647,10211.359041524647,81393.94610851127,1060342925.6924227
SZCZUCZYŃSKI (WOJ. NOWOGRÓDZKIE),1924,baseline,1017373808.2007916,1017339976.8623699,43177.56253428757,9346.22411263038,9346.22411263038,33831.338421657194,1017330630.6382573
SZUBIŃSKI,1924,baseline,1333224788.216654,1333097568.3153124,187319.97319624526,60100.071854595386,60100.071854595386,127219.90134164988,1333037468.2434578
SĘPOLEŃSKI,1924,baseline,1278031694.061036,1277806159.6895852,255201.79689336865,29667.42544238077,29667.42544238077,225534.37145098788,1277776492.2641428
SŁONIMSKI,1924,baseline,1012650174.0926033,1012611554.7216693,49851.19465028985,11231.82371630617,11231.82371630617,38619.37093398368,1012600322.897953
TARNOBRZESKI,1924,baseline,1184483623.3772912,1184347532.1389177,157949.03604851163,21857.797674853366,21857.797674853366,136091.23837365827,1184325674.3412428
TARNOGÓRSKI,1924,baseline,1320216621.6703782,1318579887.6950302,1844919.0296516204,208185.05430354964,208185.05430354964,1636733.9753480707,1318371702.6407266
TARNOPOLSKI,1924,baseline,1058054805.0757983,1057920621.0560967,158146.2317811246,23962.212079570112,23962.212079570112,134184.0197015545,1057896658.8440171
TARNOWSKI,1924,baseline,1181868108.538261,1181621835.9868422,306918.7067498555,60646.155331222,60646.155331222,246272.55141863346,1181561189.831511
TCZEWSKI,1924,baseline,1189981819.7789428,1189640617.5410826,353152.87403318705,11950.636173124545,11950.636173124545,341202.2378600625,1189628666.9049096
TOMASZOWSKI,1924,baseline,1056617849.1070718,1056513055.3901095,116762.61864333486,11968.901681050775,11968.901681050775,104793.71696228409,1056501086.4884285
TORUŃSKI,1924,baseline,1298884141.9211714,1298533146.95385,393053.34454686206,42058.377225403085,42058.377225403085,350994.967321459,1298491088.5766246
TREMBOWELSKI,1924,baseline,1054445514.4057567,1054334828.8764322,135762.13293393768,25076.603609432743,25076.603609432743,110685.52932450494,1054309752.2728227
TUCHOLSKI,1924,baseline,1245811476.6965518,1245694196.669092,143589.94727779736,26309.91981781585,26309.91981781585,117280.02745998152,1245667886.749274
TURCZAŃSKI,1924,baseline,1087631800.91849,1087558671.9848733,89065.91214195782,15936.978525462822,15936.978525462822,73128.933616495,1087542735.006348
TURECKI,1924,baseline,1255619073.4101405,1255483819.09932,147433.58850433145,12179.277683777658,12179.277683777658,135254.3108205538,1255471639.8216362
TŁUMACKI,1924,baseline,1088814433.7574959,1088676665.931758,169863.93036644894,32096.104628518955,32096.104628518955,137767.82573793,1088644569.8271294
WADOWICKI,1924,baseline,1230902605.8134806,1230681919.0467055,311497.78710305225,90811.02032771346,90811.02032771346,220686.7667753388,1230591108.0263777
WARSZAWSKI,1924,baseline,1221018785.9944286,1220671822.7277906,1514838.2201392313,1167874.9535011519,1167874.9535011519,346963.2666380794,1219503947.7742894
WIELUŃSKI,1924,baseline,1199234251.0295603,1199142726.6383853,96363.43876052205,4839.047585452225,4839.047585452225,91524.39117506983,1199137887.5907998
WILEJSKI,1924,baseline,917543484.4303513,917501918.6032332,49175.305404334234,7609.478286233768,7609.478286233768,41565.82711810047,917494309.124947
WILEŃSKO-TROCKI,1924,baseline,963908133.0504478,963873648.5578257,110309.29365753786,75824.80103538984,75824.80103538984,34484.49262214801,963797823.7567903
WILNO (MIASTO),1924,baseline,984052499.3539115,974413835.6224678,9698559.28416118,59895.552717454135,59895.552717454135,9638663.731443726,974353940.0697503
WOLSZTYŃSKI,1924,baseline,1581882373.0242474,1581709949.6317909,215445.83759861614,43022.44514200088,43022.44514200088,172423.39245661526,1581666927.1866488
WOŁKOWYSKI,1924,baseline,1059462001.3820302,1059426484.0625434,49105.18279786655,13587.863311053796,13587.863311053796,35517.31948681276,1059412896.1992323
WOŁOŻYŃSKI,1924,baseline,930613119.7418969,930561211.3653269,57064.55315331355,5156.1765832564515,5156.1765832564515,51908.3765700571,930556055.1887436
WRZESIŃSKI,1924,baseline,1406205687.032572,1405955759.115935,320107.5408617706,70179.62422487949,70179.62422487949,249927.9166368911,1405885579.4917102
WYRZYSKI,1924,baseline,1304523661.9091504,1304342369.991087,217993.50452432042,36701.586460807346,36701.586460807346,181291.9180635131,1304305668.4046261
WYSOKOMAZOWIECKI,1924,baseline,1103990943.0256379,1103917265.3482554,103286.95480255884,29609.277420114824,29609.277420114824,73677.67738244402,1103887656.0708354
WĄBRZESKI,1924,baseline,1259028551.9244401,1258837162.914947,225680.51178175505,34291.50228850239,34291.50228850239,191389.00949325267,1258802871.4126585
WĄGROWIECKI,1924,baseline,1390307390.8980834,1390177911.2210662,186846.35546962149,57366.6784525118,57366.6784525118,129479.6770171097,1390120544.5426137
WĘGROWSKI,1924,baseline,1129862224.7692506,1129771080.8931859,123361.92011762453,32218.04405278095,32218.04405278095,91143.87606484357,1129738862.849133
WŁOCŁAWSKI,1924,baseline,1288812443.0572972,1288413277.0659478,440826.5257864188,41660.534436924565,41660.534436924565,399165.99134949426,1288371616.5315108
WŁODAWSKI,1924,baseline,1087335830.8506021,1087276525.794687,73123.99950980865,13818.943594774142,13818.943594774142,59305.055915034514,1087262706.8510923
WŁODZIMIERSKI,1924,baseline,1071898578.4877212,1071831275.7063826,82850.7752215048,15547.993882949286,15547.993882949286,67302.7813385555,1071815727.7124997
WŁOSZCZOWSKI,1924,baseline,1206316230.5552464,1206230239.432987,107012.86551478517,21021.74325534226,21021.74325534226,85991.12225944291,1206209217.6897316
ZALESZCZYCKI,1924,baseline,1057314895.5377191,1057193651.6192604,134332.9208859286,13089.00242719885,13089.00242719885,121243.91845872975,1057180562.6168332
ZAMOJSKI,1924,baseline,1113312602.9330142,1113149835.1146367,189675.0229517048,26907.204574140156,26907.204574140156,162767.81837756463,1113122927.9100626
ZBARASKI,1924,baseline,1041394594.6044793,1041260600.8655007,156785.21982769587,22791.480849052426,22791.480849052426,133993.73897864344,1041237809.3846517
ZBOROWSKI,1924,baseline,1050016397.4512823,1049908968.7411383,125370.02423694987,17941.31409297876,17941.31409297876,107428.71014397111,1049891027.4270453
ZDOŁBUNOWSKI,1924,baseline,1002464561.3763571,1002348064.8305445,125951.31892327154,9454.773110572753,9454.773110572753,116496.54581269878,1002338610.0574338
ZŁOCZOWSKI,1924,baseline,1064971147.5847673,1064874594.6891968,120280.41606780593,23727.52049737371,23727.52049737371,96552.89557043221,1064850867.1686995
ŁASKI,1924,baseline,1297882149.9287732,1297695738.1994011,267035.8737635341,80624.14439147254,80624.14439147254,186411.72937206159,1297615114.0550096
ŁAŃCUCKI,1924,baseline,1154880458.7412543,1154697621.0024219,205134.46050892884,22296.7216763279,22296.7216763279,182837.73883260094,1154675324.2807455
ŁOMŻYŃSKI,1924,baseline,1093070620.9870422,1092989614.0153906,97999.1414691741,16992.169817726193,16992.169817726193,81006.9716514479,1092972621.845573
ŁOWICKI,1924,baseline,1286905966.706652,1286696712.9265976,331133.82323778485,121880.0431834518,121880.0431834518,209253.78005433304,1286574832.883414
ŁUCKI,1924,baseline,1023363195.1914004,1023330009.6913216,41865.33716290862,8679.837083999146,8679.837083999146,33185.50007890947,1023321329.8542376
ŁUKOWSKI,1924,baseline,1156993385.6532886,1156907964.3406982,122871.79521426099,37450.48262379409,37450.48262379409,85421.3125904669,1156870513.8580744
ŁUNINIECKI,1924,baseline,977302227.7232176,977276805.831377,32082.392959964076,6660.501119424543,6660.501119424543,25421.891840539534,977270145.3302577
ŁÓDZKI,1924,baseline,1298457295.1827476,1298114412.2066424,856656.9826961826,513774.0065910127,513774.0065910127,342882.9761051698,1297600638.2000513
ŁÓDŹ (MIASTO),1924,baseline,1402446372.6464834,1292457112.4897301,110103541.15273967,114280.99598639343,114280.99598639343,109989260.15675329,1292342831.4937437
ŁĘCZYCKI,1924,baseline,1301817782.6056688,1301620485.1998928,275846.9550685348,78549.54929266758,78549.54929266758,197297.40577586726,1301541935.6506002
ŚNIATYŃSKI,1924,baseline,1107843022.470138,1107621508.6630695,232547.64896114028,11033.84189245657,11033.84189245657,221513.8070686837,1107610474.821177
ŚREDZKI,1924,baseline,1421722841.883396,1421520519.905963,286279.39210564736,83957.41467265775,83957.41467265775,202321.97743298963,1421436562.4912903
ŚREMSKI,1924,baseline,1404493175.3529341,1404341373.2548628,194097.53969492624,42295.44162378205,42295.44162378205,151802.0980711442,1404299077.813239
ŚWIECKI,1924,baseline,1259225239.92645,1259104402.6485763,160596.02933724452,39758.751463495806,39758.751463495806,120837.27787374871,1259064643.8971128
ŚWIĘCIAŃSKI,1924,baseline,935597829.7032183,935560937.7338907,44082.54154974646,7190.572222120776,7190.572222120776,36891.96932762568,935553747.1616685
ŚWIĘTOCHŁOWICKI,1924,baseline,1354522358.8936715,1337712346.8603718,17480413.364189535,670401.3308898772,670401.3308898772,16810012.03329966,1337041945.529482
ŻNIŃSKI,1924,baseline,1345851376.9648101,1345654741.1473036,252442.40313345753,55806.58562674474,55806.58562674474,196635.81750671277,1345598934.5616767
ŻYDACZOWSKI,1924,baseline,1097071057.7133904,1096968453.8587463,136709.87962029403,34106.02497635394,34106.02497635394,102603.8546439401,1096934347.83377
ŻYWIECKI,1924,baseline,1228573105.0102596,1228346203.813547,304345.8354148085,77444.6387020619,77444.6387020619,226901.19671274655,1228268759.1748447
ŻÓŁKIEWSKI,1924,baseline,1099065036.065872,1098923794.7862973,216908.92655779893,75667.6469830612,75667.6469830612,141241.2795747377,1098848127.1393142
AUGUSTOWSKI,1925,baseline,1089020861.0288901,1088967139.454204,66093.26376569294,12371.689079697091,12371.689079697091,53721.57468599586,1088954767.7651243
BARANOWICKI,1925,baseline,1079964644.79672,1079924991.7135582,55242.79114844237,15589.707986475772,15589.707986475772,39653.0831619666,1079909402.0055716
BIALSKI (BIAŁA KRAKOWSKA),1925,baseline,1363182105.6843774,1362404961.3872788,904013.8198950472,126869.52279641184,126869.52279641184,777144.2970986353,1362278091.8644824
BIALSKI (BIAŁA PODLASKA),1925,baseline,1222765639.0716038,1222660274.5768037,131921.82266278466,26557.32786278844,26557.32786278844,105364.49479999623,1222633717.248941
BIAŁOSTOCKI,1925,baseline,1197620647.4631941,1197482246.4204454,162119.0137324875,23717.970983654006,23717.970983654006,138401.0427488335,1197458528.4494617
BIELSKI (BIELSK PODLASKI),1925,baseline,1191791281.2686396,1191754968.4508593,57194.92872672452,20882.110946356548,20882.110946356548,36312.81778036798,1191734086.339913
BIELSKO,1925,baseline,1360099297.757746,1356628588.4211829,3559583.0384200136,88873.70185685648,88873.70185685648,3470709.336563157,1356539714.719326
BIŁGORAJSKI,1925,baseline,1177078626.3065782,1177007845.3739543,90939.84748197878,20158.914858103668,20158.914858103668,70780.93262387511,1176987686.4590962
BOCHEŃSKI,1925,baseline,1309312051.9147313,1309152462.7384462,243470.16673160595,83880.99044664261,83880.99044664261,159589.17628496335,1309068581.7479997
BORSZCZOWSKI,1925,baseline,1084228028.4842975,1084108358.06705,125431.8652461191,5761.447998475933,5761.447998475933,119670.41724764316,1084102596.6190515
BRASŁAWSKI,1925,baseline,970366832.4599336,970341216.302037,28015.155551039104,2398.997654380432,2398.997654380432,25616.15789665867,970338817.3043826
BRODNICKI,1925,baseline,1349267766.1596663,1349064805.202531,228403.7149981099,25442.757862832703,25442.757862832703,202960.95713527722,1349039362.4446683
BRODZKI,1925,baseline,1136247098.172505,1136125792.7904446,135295.5496004334,13990.167540116987,13990.167540116987,121305.38206031642,1136111802.6229045
BRZESKI (BRZESKO),1925,baseline,1266098894.8077505,1265917325.873601,232338.21788438474,50769.2837347845,50769.2837347845,181568.93414960025,1265866556.5898662
BRZESKI (BRZEŚĆ N.BUG.),1925,baseline,1209690804.5606382,1209640379.9401445,74889.03099423705,24464.410500529797,24464.410500529797,50424.620493707254,1209615915.529644
BRZEZIŃSKI,1925,baseline,1400254702.5597796,1399859285.0871427,534893.1406598893,139475.6680228525,139475.6680228525,395417.4726370368,1399719809.4191198
BRZEŻAŃSKI,1925,baseline,1169301232.8717594,1169183797.1128907,149512.4077050655,32076.64883640684,32076.64883640684,117435.75886865867,1169151720.4640543
BRZOZOWSKI,1925,baseline,1216684052.962927,1216450944.433671,249306.967195929,16198.43793978634,16198.43793978634,233108.52925614265,1216434745.995731
BUCZACKI,1925,baseline,1141440597.1801307,1141325879.0329502,137695.75256647822,22977.6053860444,22977.6053860444,114718.1471804338,1141302901.4275641
BYDGOSKI,1925,baseline,1430092285.6989853,1429844966.789557,285069.49470671953,37750.58527819003,37750.58527819003,247318.9094285295,1429807216.2042787
BÓBRECKI,1925,baseline,1180510726.9891815,1180336243.4922574,206386.6945277828,31903.197603783712,31903.197603783712,174483.49692399908,1180304340.2946537
BĘDZIŃSKI,1925,baseline,1416659945.3770127,1415786884.43105,919096.3921056307,46035.446142794346,46035.446142794346,873060.9459628364,1415740848.9849072
BŁOŃSKI,1925,baseline,1349307211.8010573,1348869484.362192,483628.99739874393,45901.55853352415,45901.55853352415,437727.43886521977,1348823582.8036585
CHEŁMIŃSKI,1925,baseline,1367008825.2917504,1366766783.605976,273847.0744343824,31805.388659934433,31805.388659934433,242041.68577444795,1366734978.2173162
CHEŁMSKI,1925,baseline,1211768592.6248708,1211639734.6061304,158079.64596702505,29221.62722652953,29221.62722652953,128858.0187404955,1211610512.9789038
CHODZIESKI,1925,baseline,1470639561.1419494,1470455688.084687,212219.45833959468,28346.401077209048,28346.401077209048,183873.05726238564,1470427341.6836097
CHOJNICKI,1925,baseline,1345420156.21073,1345345246.3130782,96262.34256934546,21352.44491746041,21352.44491746041,74909.89765188505,1345323893.8681607
CHORZÓW,1925,baseline,1517983980.9036043,1457907854.9124632,61782371.01227798,1706245.0211369006,1706245.0211369006,60076125.99114108,1456201609.8913262
CHRZANOWSKI,1925,baseline,1395880915.0256603,1395257812.041847,739226.9188334919,116123.93502010086,116123.93502010086,623102.983813391,1395141688.1068268
CIECHANOWSKI,1925,baseline,1288790892.9135747,1288544219.3764014,297205.42061568866,50531.88344229604,50531.88344229604,246673.53717339263,1288493687.492959
CIESZYŃSKI,1925,baseline,1319170454.0829744,1318540203.756229,681189.4830490705,50939.15630363262,50939.15630363262,630250.3267454378,1318489264.5999253
CZARNKOWSKI,1925,baseline,1468398193.262802,1468235870.2774882,180942.43271420524,18619.44740054951,18619.44740054951,162322.98531365572,1468217250.8300877
CZORTKOWSKI,1925,baseline,1134941660.9061933,1134733243.6535783,240767.44349616527,32350.19088134828,32350.19088134828,208417.252614817,1134700893.462697
CZĘSTOCHOWSKI,1925,baseline,1384154249.315951,1383874922.2906177,307287.281459997,27960.25612653731,27960.25612653731,279327.02533345966,1383846962.034491
DOBROMILSKI,1925,baseline,1211325567.0159721,1211200662.5414643,149205.30372471025,24300.82921700197,24300.82921700197,124904.47450770826,1211176361.7122474
DOLIŃSKI,1925,baseline,1185357647.8831334,1185298176.638533,80010.22941561074,20538.98481533238,20538.98481533238,59471.24460027836,1185277637.6537178
DROHICKI,1925,baseline,1119298407.0349526,1119257717.201316,51369.598081986514,10679.764445557475,10679.764445557475,40689.83363642904,1119247037.4368706
DROHOBYCKI,1925,baseline,1204885823.8673267,1204619097.663103,303207.4973990785,36481.29317534557,36481.29317534557,266726.20422373293,1204582616.3699276
DUBIEŃSKI,1925,baseline,1098261671.5735822,1098193989.1438274,80006.54170022708,12324.111945342765,12324.111945342765,67682.42975488432,1098181665.031882
DZIAŁDOWSKI,1925,baseline,1295185317.8038325,1295107009.0722327,91889.72108392327,13580.98948408485,13580.98948408485,78308.73159983841,1295093428.0827487
DZIŚNIEŃSKI,1925,baseline,962326846.9071715,962293186.347814,38130.41947888822,4469.860121337798,4469.860121337798,33660.559357550424,962288716.4876926
